ID	LEXIBANK_ID	SUBGROUP	ID_IN_SOURCE	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	CONCEPTICON_ID	COGID	TONE_CLASS	TONE_VALUE	CLASSIFICATION	RATLIFF_FORM	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
2019	EasternLuobuohe-280_shell-1	Hmongic		SHELL	shell		EasternLuobuohe	Luobuohe, Eastern	luop1235	kʰ o ³¹ + kʰ o ³¹	598		145	平 平	³¹ ³¹	Luopohe	pʰ l au ᶜ/³	1 7 8 9 1 7 8	AXT_AXT	KU3_KU3	3	3.K.C 3.U.V 3.3.T 3._._ 3.K.C 3.U.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	kʰo³¹+kʰo³¹	0	5024 5026
2020	SouthernGuizhouChuanqiandian-280_shell-1	Hmongic		SHELL	shell		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p l ei ⁵⁵	598		0	阳平.阳入	⁵⁵	Southern Chuanqiandian		1 5 7 8	ACXT	PLE5	8	8.P.C 8.L.C 8.E.V 8.5.T	1.6 1.2 3.0 1.0	plei⁵⁵	0	5029
2021	WesternXiangxi-280_shell-1	Hmongic		SHELL	shell		WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + c ɔ ⁵³	598		0	阴平 ?	³⁵ ⁵³	Western Xiangxi		1 7 8 9 1 7 8	AXT_AXT	KU2_CU3	11	11.K.C 11.U.V 11.2.T 11._._ 11.C.C 11.U.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo³⁵+cɔ⁵³	0	5024 5031
2022	NorthernQiandong-280_shell-1	Hmongic		SHELL	shell		NorthernQiandong	Qiandong, North	nort2747	q a ³³ + qʰ u ³³	598		145	阴平 阴平	³³ ³³	Northern Qiandong	l̥ʰ u ⁷/³	1 7 8 9 1 7 8	AXT_AXT	KA4_KY4	7	7.K.C 7.A.V 7.4.T 7._._ 7.K.C 7.Y.V 7.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa³³+qʰu³³	0	5024 5028
2023	WesternBaheng-280_shell-1	Hmongic		SHELL	shell		WesternBaheng	Baheng, West	pahn1237	q a ⁰/³ + qʰ o ³⁵	598		0	? 阴平	⁰/³ ³⁵	Baheng		1 7 8 9 1 7 8	AXT_AXT	KA6_KU2	9	9.K.C 9.A.V 9.6.T 9._._ 9.K.C 9.U.V 9.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa⁰/³+qʰo³⁵	0	5030 5024
2024	EasternBaheng-280_shell-1	Hmongic		SHELL	shell		EasternBaheng	Baheng, East	pahn1237	qʰ au ³⁵ + q o ⁵⁵	598		0	阴平 阴去	³⁵ ⁵⁵	Baheng		1 7 8 9 1 7 8	AXT_AXT	KA2_KU5	2	2.K.C 2.A.V 2.2.T 2._._ 2.K.C 2.U.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qʰau³⁵+qo⁵⁵	0	5024 5025
2025	Jiongnai-280_shell-1	Hmongic		SHELL	shell		Jiongnai	Jiongnai	jion1236	kʰ j eu ⁵⁵	598		0	阴入	⁵⁵	Jiongnai		1 6 7 8	ACXT	KJE5	4	4.K.C 4.J.C 4.E.V 4.5.T	1.6 1.2 3.0 1.0	kʰjeu⁵⁵	0	5024
2026	Mien-280_shell-1	Mienic		SHELL	shell		Mien	Mien	iumi1238	k au ²⁴ + kʰ o ⁵⁵	598		0	阴去 阴入	²⁴ ⁵⁵	Mien		1 7 8 9 1 7 8	AXT_AXT	KA2_KU5	6	6.K.C 6.A.V 6.2.T 6._._ 6.K.C 6.U.V 6.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	kau²⁴+kʰo⁵⁵	0	5024 5027
2027	BiaoMin-280_shell-1	Mienic		SHELL	shell		BiaoMin	Biao Min	biao1254	g w ai ²⁴	598		0	阴去	²⁴	Biao Min		1 6 7 8	ACXT	KWA2	1	1.K.C 1.W.C 1.A.V 1.2.T	1.6 1.2 3.0 1.0	gwai²⁴	0	5024
2028	ZaoMin-280_shell-1	Mienic		SHELL	shell		ZaoMin	Zao Min	dzao1238	f o ⁴⁴	598		145	阴平.阳上.阴入	⁴⁴	Zao Min	f ɔu ¹	3 7 8	AXT	BU5	13	13.B.C 13.U.V 13.5.T	1.6 3.0 1.0	fo⁴⁴	0	5033
123	WhiteHmong-502_theshoe-1			SHOE	the shoe		WhiteHmong	White Hmong	hmon1333	kʰ au ˧/³³	1381		704	˧	˧/³³	White Hmong	kʰ au ⁵	1 7 8	AXT	KA4	12	12.K.C 12.A.V 12.4.T	1.6 3.0 1.0	kʰau˧/³³	0	5046
2112	EasternLuobuohe-304_shoe-1	Hmongic		SHOE	shoe		EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + kʰ u ²⁴	1381		704	? 去	⁰/⁵ ²⁴	Luopohe	kʰ u ᶜ/³	1 7 8 9 1 7 8	AXT_AXT	KU6_KY2	3	3.K.C 3.U.V 3.6.T 3._._ 3.K.C 3.Y.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo⁰/⁵+kʰu²⁴	0	5045 5046
2113	WesternLuobuohe-304_shoe-1	Hmongic		SHOE	shoe		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + kʰ u ³⁵	1381		704	? 入	⁰/² ³⁵	Luopohe	kʰ u ᶜ/³	1 7 8 9 1 7 8	AXT_AXT	HE6_KY2	10	10.H.C 10.E.V 10.6.T 10._._ 10.K.C 10.Y.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+kʰu³⁵	0	5043 5046
2114	SouthernGuizhouChuanqiandian-304_shoe-1	Hmongic		SHOE	shoe		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	k ɔ ³⁵	1381		704	?	³⁵	Southern Chuanqiandian	k ɔ ⁵ᵇ/⁵	1 7 8	AXT	KU2	8	8.K.C 8.U.V 8.2.T	1.6 3.0 1.0	kɔ³⁵	0	5046
2115	WesternXiangxi-304_shoe-1	Hmongic		SHOE	shoe		WesternXiangxi	Xiangxi, West	west2430	ɕ ɔ ⁵³	1381		704	?	⁵³	Western Xiangxi	ɕ ɔ ⁵	3 7 8	AXT	SU3	11	11.S.C 11.U.V 11.3.T	1.6 3.0 1.0	ɕɔ⁵³	0	5043
2116	NorthernQiandong-304_shoe-1	Hmongic		SHOE	shoe		NorthernQiandong	Qiandong, North	nort2747	h a ³³	1381		0	阴平	³³	Northern Qiandong		3 7 8	AXT	HA4	7	7.H.C 7.A.V 7.4.T	1.6 3.0 1.0	ha³³	0	5043
2117	WesternBaheng-304_shoe-1	Hmongic		SHOE	shoe		WesternBaheng	Baheng, West	pahn1237	h e ³⁵	1381		704	阴平	³⁵	Baheng	ⁿk ʉ ⁵	3 7 8	AXT	HE2	9	9.H.C 9.E.V 9.2.T	1.6 3.0 1.0	he³⁵	0	5043
2118	EasternBaheng-304_shoe-1	Hmongic		SHOE	shoe		EasternBaheng	Baheng, East	pahn1237	l a ⁰/³ + h ai ³⁵	1381		704	? 阴平	⁰/³ ³⁵	Baheng	ⁿk ʉ ⁵	5 7 8 9 3 7 8	AXT_AXT	LA6_HA2	2	2.L.C 2.A.V 2.6.T 2._._ 2.H.C 2.A.V 2.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	la⁰/³+hai³⁵	0	5044 5043
2119	Jiongnai-304_shoe-1	Hmongic		SHOE	shoe		Jiongnai	Jiongnai	jion1236	ç o ⁴⁴	1381		704	阴平	⁴⁴	Jiongnai	ʃ u ⁵	3 7 8	AXT	SU5	4	4.S.C 4.U.V 4.5.T	1.6 3.0 1.0	ço⁴⁴	0	5043
2120	Mien-304_shoe-1	Mienic		SHOE	shoe		Mien	Mien	iumi1238	h e ³¹	1381		0	阳平	³¹	Mien		3 7 8	AXT	HE3	6	6.H.C 6.E.V 6.3.T	1.6 3.0 1.0	he³¹	0	5043
2121	KimMun-304_shoe-1	Mienic		SHOE	shoe		KimMun	Kim Mun	kimm1245	t u ¹¹	1381		0	平声.气.入声.气	¹¹	Kim Mun		1 7 8	AXT	TY1	5	5.T.C 5.Y.V 5.1.T	1.6 3.0 1.0	tu¹¹	0	5047
2122	BiaoMin-304_shoe-1	Mienic		SHOE	shoe		BiaoMin	Biao Min	biao1254	x ɛ ³¹	1381		0	阳平	³¹	Biao Min		3 7 8	AXT	GE3	1	1.G.C 1.E.V 1.3.T	1.6 3.0 1.0	xɛ³¹	0	5043
2123	ZaoMin-304_shoe-1	Mienic		SHOE	shoe		ZaoMin	Zao Min	dzao1238	h ai ⁵³	1381		0	阳平	⁵³	Zao Min		3 7 8	AXT	HA3	13	13.H.C 13.A.V 13.3.T	1.6 3.0 1.0	hai⁵³	0	5043
289	WhiteHmong-1261_toshoot-1			SHOOT	to shoot		WhiteHmong	White Hmong	hmon1333	t u/w a ˧/³³	1172		3	˧	˧/³³	White Hmong	p ɔ ³	1 6 7 8	ACXT	TWA4	12	12.T.C 12.W.C 12.A.V 12.4.T	1.6 1.2 3.0 1.0	tu/wa˧/³³	1	5060
4555	EasternLuobuohe-796_shootanarrow-1	Hmongic		SHOOT	shoot (an arrow)		EasternLuobuohe	Luobuohe, Eastern	luop1235	p u ŋ ⁵⁵	1172		3	上	⁵⁵	Luopohe	p o ŋ ᴮ/²	1 7 4 8	AXLT	PYN5	3	3.P.C 3.Y.V 3.N.c 3.5.T	1.6 3.0 1.1 1.0	puŋ⁵⁵	0	5061
4556	WesternLuobuohe-796_shootanarrow-1	Hmongic		SHOOT	shoot (an arrow)		WesternLuobuohe	Luobuohe, Western	luop1235	ⁿʈ u ³¹	1172		3	平.上	³¹	Luopohe	p o ŋ ᴮ/²	1 7 8	AXT	TY3	10	10.T.C 10.Y.V 10.3.T	1.6 3.0 1.0	ⁿʈu³¹	0	5060
4557	SouthernGuizhouChuanqiandian-796_shootanarrow-1	Hmongic		SHOOT	shoot (an arrow)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p o ŋ ⁴²	1172		3	阴去.阴入	⁴²	Southern Chuanqiandian	p o ŋ ³ᵃ/³	1 7 4 8	AXLT	PUN3	8	8.P.C 8.U.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	poŋ⁴²	1	5061
4558	WesternXiangxi-796_shootanarrow-1	Hmongic		SHOOT	shoot (an arrow)		WesternXiangxi	Xiangxi, West	west2430	p ɑ ŋ ⁴⁴	1172		3	阴上.阴入	⁴⁴	Western Xiangxi	p ɑ ŋ ³	1 7 4 8	AXLT	PAN5	11	11.P.C 11.A.V 11.N.c 11.5.T	1.6 3.0 1.1 1.0	pɑŋ⁴⁴	0	5061
4559	NorthernQiandong-796_shootanarrow-1	Hmongic		SHOOT	shoot (an arrow)		NorthernQiandong	Qiandong, North	nort2747	p a ŋ ³⁵	1172		3	阴上	³⁵	Northern Qiandong	p a ŋ ³	1 7 4 8	AXLT	PAN2	7	7.P.C 7.A.V 7.N.c 7.2.T	1.6 3.0 1.1 1.0	paŋ³⁵	0	5061
4560	WesternBaheng-796_shootanarrow-1	Hmongic		SHOOT	shoot (an arrow)		WesternBaheng	Baheng, West	pahn1237	p o ŋ ³¹	1172		3	阴上	³¹	Baheng	p ɔ̃ ³	1 7 4 8	AXLT	PUN3	9	9.P.C 9.U.V 9.N.c 9.3.T	1.6 3.0 1.1 1.0	poŋ³¹	0	5061
4561	EasternBaheng-796_shootanarrow-1	Hmongic		SHOOT	shoot (an arrow)		EasternBaheng	Baheng, East	pahn1237	ⁿp o ⁵³	1172		3	阴入	⁵³	Baheng	p ɔ̃ ³	1 7 8	AXT	PU3	2	2.P.C 2.U.V 2.3.T	1.6 3.0 1.0	ⁿpo⁵³	0	5061
4562	Jiongnai-796_shootanarrow-1	Hmongic		SHOOT	shoot (an arrow)		Jiongnai	Jiongnai	jion1236	p u ŋ ⁵³	1172		3	阴上	⁵³	Jiongnai	p o ŋ ³	1 7 4 8	AXLT	PYN3	4	4.P.C 4.Y.V 4.N.c 4.3.T	1.6 3.0 1.1 1.0	puŋ⁵³	0	5061
4563	Mien-796_shootanarrow-1	Mienic		SHOOT	shoot (an arrow)		Mien	Mien	iumi1238	p oː n ⁵³	1172		3	阴上	⁵³	Mien	p w a n ³	1 7 4 8	AXLT	PUN3	6	6.P.C 6.U.V 6.N.c 6.3.T	1.6 3.0 1.1 1.0	poːn⁵³	0	5061
4564	KimMun-796_shootanarrow-1	Mienic		SHOOT	shoot (an arrow)		KimMun	Kim Mun	kimm1245	f a n ⁵¹	1172		3	上声.清.气	⁵¹	Kim Mun	f a n ³	3 7 4 8	AXLT	BAN3	5	5.B.C 5.A.V 5.N.c 5.3.T	1.6 3.0 1.1 1.0	fan⁵¹	0	5061
4565	BiaoMin-796_shootanarrow-1	Mienic		SHOOT	shoot (an arrow)		BiaoMin	Biao Min	biao1254	t ɛ ³⁵	1172		0	阴上	³⁵	Biao Min		1 7 8	AXT	TE2	1	1.T.C 1.E.V 1.2.T	1.6 3.0 1.0	tɛ³⁵	0	5060
4566	ZaoMin-796_shootanarrow-1	Mienic		SHOOT	shoot (an arrow)		ZaoMin	Zao Min	dzao1238	b u n ²⁴	1172		3	阴上	²⁴	Zao Min	b u n ³	1 7 4 8	AXLT	PYN2	13	13.P.C 13.Y.V 13.N.c 13.2.T	1.6 3.0 1.1 1.0	bun²⁴	0	5061
212	WhiteHmong-889_short-1			SHORT	short		WhiteHmong	White Hmong	hmon1333	l u ˧˦/³⁴	1645		371	˧˦	˧˦/³⁴	White Hmong	l u ³	5 7 8	AXT	LY2	12	12.L.C 12.Y.V 12.2.T	1.6 3.0 1.0	lu˧˦/³⁴	0	5075
2945	EasternLuobuohe-532_short-1	Hmongic		SHORT	short		EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ˀl a ŋ ⁵⁵	1645		371	? 上	⁰/² ⁵⁵	Luopohe	ʔ l a ŋ ᴮ/²	1 7 8 9 5 7 4 8	AXT_AXLT	TE6_LAN5	3	3.T.C 3.E.V 3.6.T 3._._ 3.L.C 3.A.V 3.N.c 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	tə⁰/²+ˀlaŋ⁵⁵	0	5076 5075
2946	WesternLuobuohe-532_short-1	Hmongic		SHORT	short		WesternLuobuohe	Luobuohe, Western	luop1235	ˀl ɑ ŋ ⁵⁵	1645		371	去	⁵⁵	Luopohe	ʔ l a ŋ ᴮ/²	5 7 4 8	AXLT	LAN5	10	10.L.C 10.A.V 10.N.c 10.5.T	1.6 3.0 1.1 1.0	ˀlɑŋ⁵⁵	0	5075
2947	SouthernGuizhouChuanqiandian-532_short-1	Hmongic		SHORT	short		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	l o ŋ ⁴²	1645		371	阴去.阴入	⁴²	Southern Chuanqiandian	l o ŋ ³ᵃ/³	5 7 4 8	AXLT	LUN3	8	8.L.C 8.U.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	loŋ⁴²	0	5075
2948	WesternXiangxi-532_short-1	Hmongic		SHORT	short		WesternXiangxi	Xiangxi, West	west2430	l e ⁴⁴	1645		371	阴上.阴入	⁴⁴	Western Xiangxi	l e ³	5 7 8	AXT	LE5	11	11.L.C 11.E.V 11.5.T	1.6 3.0 1.0	le⁴⁴	0	5075
2949	NorthernQiandong-532_short-1	Hmongic		SHORT	short		NorthernQiandong	Qiandong, North	nort2747	l ɛ ³⁵	1645		371	阴上	³⁵	Northern Qiandong	l ɛ ³	5 7 8	AXT	LE2	7	7.L.C 7.E.V 7.2.T	1.6 3.0 1.0	lɛ³⁵	0	5075
2950	WesternBaheng-532_short-1	Hmongic		SHORT	short		WesternBaheng	Baheng, West	pahn1237	l a ŋ ³¹	1645		371	阴上	³¹	Baheng	l ɔ̃ ³	5 7 4 8	AXLT	LAN3	9	9.L.C 9.A.V 9.N.c 9.3.T	1.6 3.0 1.1 1.0	laŋ³¹	0	5075
2951	EasternBaheng-532_short-1	Hmongic		SHORT	short		EasternBaheng	Baheng, East	pahn1237	l a ŋ ³¹³	1645		371	阴上	³¹³	Baheng	l ɔ̃ ³	5 7 4 8	AXLT	LAN6	2	2.L.C 2.A.V 2.N.c 2.6.T	1.6 3.0 1.1 1.0	laŋ³¹³	0	5075
2952	Jiongnai-532_short-1	Hmongic		SHORT	short		Jiongnai	Jiongnai	jion1236	l a ŋ ⁵³	1645		371	阴上	⁵³	Jiongnai	l a ŋ ³	5 7 4 8	AXLT	LAN3	4	4.L.C 4.A.V 4.N.c 4.3.T	1.6 3.0 1.1 1.0	laŋ⁵³	0	5075
2953	Mien-532_short-1	Mienic		SHORT	short		Mien	Mien	iumi1238	n a ŋ ⁵³	1645		286	阴上	⁵³	Mien	n a ŋ ³	4 7 4 8	AXLT	NAN3	6	6.N.C 6.A.V 6.N.c 6.3.T	1.6 3.0 1.1 1.0	naŋ⁵³	0	5074
2954	KimMun-532_short-1	Mienic		SHORT	short		KimMun	Kim Mun	kimm1245	n e ŋ ⁵¹	1645		286	上声.清.气	⁵¹	Kim Mun	n i ŋ ³	4 7 4 8	AXLT	NEN3	5	5.N.C 5.E.V 5.N.c 5.3.T	1.6 3.0 1.1 1.0	neŋ⁵¹	0	5074
2955	BiaoMin-532_short-1	Mienic		SHORT	short		BiaoMin	Biao Min	biao1254	n a ŋ ³⁵	1645		286	阴上	³⁵	Biao Min	n a ŋ ³	4 7 4 8	AXLT	NAN2	1	1.N.C 1.A.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	naŋ³⁵	0	5074
2956	ZaoMin-532_short-1	Mienic		SHORT	short		ZaoMin	Zao Min	dzao1238	n a ŋ ²⁴	1645		286	阴上	²⁴	Zao Min	n a ŋ ³	4 7 4 8	AXLT	NAN2	13	13.N.C 13.A.V 13.N.c 13.2.T	1.6 3.0 1.1 1.0	naŋ²⁴	0	5074
72	WhiteHmong-288_theshoulder-1			SHOULDER	the shoulder		WhiteHmong	White Hmong	hmon1333	s u ˥/⁵⁵ + p ɯ ˧˩/³¹	1482		37	˥ ˧˩	˥/⁵⁵ ˧˩/³¹	White Hmong	p ɯ ⁶/¹³	3 7 8 9 1 7 8	AXT_AXT	SY5_PI3	12	12.S.C 12.Y.V 12.5.T 12._._ 12.P.C 12.I.V 12.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	su˥/⁵⁵+pɯ˧˩/³¹	0	5096 5089
883	EasternLuobuohe-94_shoulder-1	Hmongic		SHOULDER	shoulder		EasternLuobuohe	Luobuohe, Eastern	luop1235	p ə ⁰/⁵ + v u ²⁴	1482		37	? 去	⁰/⁵ ²⁴	Luopohe	v u ᶜ/³	1 7 8 9 3 7 8	AXT_AXT	PE6_BY2	3	3.P.C 3.E.V 3.6.T 3._._ 3.B.C 3.Y.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pə⁰/⁵+vu²⁴	0	5089 5092
884	WesternLuobuohe-94_shoulder-1	Hmongic		SHOULDER	shoulder		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + s u ³¹ + v u ³⁵	1482		37	? 平.上 入	⁰/² ³¹ ³⁵	Luopohe	v u ᶜ/³	1 7 8 9 3 7 8 9 3 7 8	AXT_AXT_AXT	HE6_SY3_BY2	10	10.H.C 10.E.V 10.6.T 10._._ 10.S.C 10.Y.V 10.3.T 10._._ 10.B.C 10.Y.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+su³¹+vu³⁵	0	5095 5096 5089
885	SouthernGuizhouChuanqiandian-94_shoulder-1	Hmongic		SHOULDER	shoulder		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ɬ u/w a ³² + p o ŋ ⁵⁵	1482		0	? 阳平.阳入	³² ⁵⁵	Southern Chuanqiandian		5 6 7 8 9 1 7 4 8	ACXT_AXLT	LWA3_PUN5	8	8.L.C 8.W.C 8.A.V 8.3.T 8._._ 8.P.C 8.U.V 8.N.c 8.5.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ɬu/wa³²+poŋ⁵⁵	0	5094 5089
886	WesternXiangxi-94_shoulder-1	Hmongic		SHOULDER	shoulder		WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + p ə ⁴²	1482		37	阴平 ?	³⁵ ⁴²	Western Xiangxi	p ə ⁶/¹³	1 7 8 9 1 7 8	AXT_AXT	KU2_PE3	11	11.K.C 11.U.V 11.2.T 11._._ 11.P.C 11.E.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo³⁵+pə⁴²	0	5091 5089
887	NorthernQiandong-94_shoulder-1	Hmongic		SHOULDER	shoulder		NorthernQiandong	Qiandong, North	nort2747	q a ³³ + ɬ a ŋ ³³	1482		0	阴平 阴平	³³ ³³	Northern Qiandong		1 7 8 9 5 7 4 8	AXT_AXLT	KA4_LAN4	7	7.K.C 7.A.V 7.4.T 7._._ 7.L.C 7.A.V 7.N.c 7.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	qa³³+ɬaŋ³³	0	5091 5093
888	WesternBaheng-94_shoulder-1	Hmongic		SHOULDER	shoulder		WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + tɕ a ⁵⁵ + q o ¹¹	1482		0	? 阴去 阳上	⁰/³ ⁵⁵ ¹¹	Baheng		1 7 8 9 2 7 8 9 1 7 8	AXT_AXT_AXT	HA6_CA5_KU1	9	9.H.C 9.A.V 9.6.T 9._._ 9.C.C 9.A.V 9.5.T 9._._ 9.K.C 9.U.V 9.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/³+tɕa⁵⁵+qo¹¹	0	5095 5090 5091
889	EasternBaheng-94_shoulder-1	Hmongic		SHOULDER	shoulder		EasternBaheng	Baheng, East	pahn1237	pʰ i ⁵⁵ + k o ³¹³	1482		0	阴去 阴上	⁵⁵ ³¹³	Baheng		1 7 8 9 1 7 8	AXT_AXT	PI5_KU6	2	2.P.C 2.I.V 2.5.T 2._._ 2.K.C 2.U.V 2.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pʰi⁵⁵+ko³¹³	0	5089 5091
890	Jiongnai-94_shoulder-1	Hmongic		SHOULDER	shoulder		Jiongnai	Jiongnai	jion1236	tʃ ɒi ⁴⁴	1482		0	阴平	⁴⁴	Jiongnai		1 7 8	AXT	TO5	4	4.T.C 4.O.V 4.5.T	1.6 3.0 1.0	tʃɒi⁴⁴	0	5090
891	Mien-94_shoulder-1	Mienic		SHOULDER	shoulder		Mien	Mien	iumi1238	p ə ²³¹ + t au ³¹	1482		0	阳上 阳平	²³¹ ³¹	Mien		1 7 8 9 1 7 8	AXT_AXT	PE6_TA3	6	6.P.C 6.E.V 6.6.T 6._._ 6.T.C 6.A.V 6.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pə²³¹+tau³¹	0	5089 5090
892	KimMun-94_shoulder-1	Mienic		SHOULDER	shoulder		KimMun	Kim Mun	kimm1245	p i n ³³ + ˀt au ³³	1482		0	平声.浊 平声.浊	³³ ³³	Kim Mun		1 7 4 8 9 1 7 8	AXLT_AXT	PIN4_TA4	5	5.P.C 5.I.V 5.N.c 5.4.T 5._._ 5.T.C 5.A.V 5.4.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	pin³³+ˀtau³³	0	5089 5090
893	BiaoMin-94_shoulder-1	Mienic		SHOULDER	shoulder		BiaoMin	Biao Min	biao1254	b j a ⁵³ + t au ³¹	1482		0	阴入 阳平	⁵³ ³¹	Biao Min		1 6 7 8 9 1 7 8	ACXT_AXT	PJA3_TA3	1	1.P.C 1.J.C 1.A.V 1.3.T 1._._ 1.T.C 1.A.V 1.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	bja⁵³+tau³¹	0	5089 5090
894	ZaoMin-94_shoulder-1	Mienic		SHOULDER	shoulder		ZaoMin	Zao Min	dzao1238	k e n ⁴⁴ + t u ⁵³	1482		0	阴平.阳上.阴入 阳平	⁴⁴ ⁵³	Zao Min		1 7 4 8 9 1 7 8	AXLT_AXT	KEN5_TY3	13	13.K.C 13.E.V 13.N.c 13.5.T 13._._ 13.T.C 13.Y.V 13.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	ken⁴⁴+tu⁵³	0	5097 5090
2278	EasternLuobuohe-349_carryingpoleshoulderpole-1	Hmongic		SHOULDER POLE	carrying pole (shoulder pole)		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + t a ŋ ²⁴	3432		0	? 去	⁰/² ²⁴	Luopohe		1 7 8 9 1 7 4 8	AXT_AXLT	HA6_TAN2	3	3.H.C 3.A.V 3.6.T 3._._ 3.T.C 3.A.V 3.N.c 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʔa⁰/²+taŋ²⁴	0	5121 5117
2279	WesternLuobuohe-349_carryingpoleshoulderpole-1	Hmongic		SHOULDER POLE	carrying pole (shoulder pole)		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + t ɑ ŋ ³⁵	3432		0	? 入	⁰/² ³⁵	Luopohe		1 7 8 9 1 7 4 8	AXT_AXLT	HE6_TAN2	10	10.H.C 10.E.V 10.6.T 10._._ 10.T.C 10.A.V 10.N.c 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʔə⁰/²+tɑŋ³⁵	0	5121 5117
2280	SouthernGuizhouChuanqiandian-349_carryingpoleshoulderpole-1	Hmongic		SHOULDER POLE	carrying pole (shoulder pole)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	h a ŋ ³²	3432		0	?	³²	Southern Chuanqiandian		3 7 4 8	AXLT	HAN3	8	8.H.C 8.A.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	haŋ³²	0	5123
2281	WesternXiangxi-349_carryingpoleshoulderpole-1	Hmongic		SHOULDER POLE	carrying pole (shoulder pole)		WesternXiangxi	Xiangxi, West	west2430	p j ɛ ⁵³ + t ɛ ³⁵	3432		0	? 阴平	⁵³ ³⁵	Western Xiangxi		1 6 7 8 9 1 7 8	ACXT_AXT	PJE3_TE2	11	11.P.C 11.J.C 11.E.V 11.3.T 11._._ 11.T.C 11.E.V 11.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	pjɛ⁵³+tɛ³⁵	0	5124 5117
2282	NorthernQiandong-349_carryingpoleshoulderpole-1	Hmongic		SHOULDER POLE	carrying pole (shoulder pole)		NorthernQiandong	Qiandong, North	nort2747	q a ŋ ⁵⁵	3432		0	?	⁵⁵	Northern Qiandong		1 7 4 8	AXLT	KAN5	7	7.K.C 7.A.V 7.N.c 7.5.T	1.6 3.0 1.1 1.0	qaŋ⁵⁵	0	5122
2283	WesternBaheng-349_carryingpoleshoulderpole-1	Hmongic		SHOULDER POLE	carrying pole (shoulder pole)		WesternBaheng	Baheng, West	pahn1237	t a ŋ ⁵⁵	3432		0	阴去	⁵⁵	Baheng		1 7 4 8	AXLT	TAN5	9	9.T.C 9.A.V 9.N.c 9.5.T	1.6 3.0 1.1 1.0	taŋ⁵⁵	0	5117
